timestamp,domain,district,ward,service_type,demand_requests,resource_availability,gap,response_time_minutes,citizen_complaints,day_of_week,month,is_weekend,is_monsoon,population_factor,urban_ratio
2024-09-30,Health,Kolhapur,Ward_4,Disease_Dengue,7,6,1,39.08,3,0,9,0,1,1.1,0.38
2023-06-16,Health,Nagpur,Ward_1,Disease_Dengue,9,6,3,34.48,3,4,6,0,1,1.5,0.6
2025-05-31,Health,Solapur,Ward_7,OPD_General,53,38,15,48.9,4,5,5,1,0,1.0,0.35
2024-12-08,Health,Mumbai,Ward_21,Hospital_Bed_General,112,87,25,35.58,3,6,12,1,0,2.5,1.0
2023-09-13,Health,Solapur,Ward_7,Hospital_Bed_ICU,7,5,2,9.38,5,2,9,0,1,1.0,0.35
2024-10-21,Health,Mumbai,Ward_24,Disease_Dengue,20,18,2,38.6,2,0,10,0,0,2.5,1.0
2024-04-30,Health,Kolhapur,Ward_2,OPD_Pediatric,37,25,12,20.62,5,1,4,0,0,1.1,0.38
2023-07-31,Health,Solapur,Ward_6,Ambulance_Emergency,13,10,3,3.68,1,0,7,0,1,1.0,0.35
2023-02-16,Health,Mumbai,Ward_21,Hospital_Bed_General,205,135,70,19.63,3,3,2,0,0,2.5,1.0
2024-09-18,Health,Mumbai,Ward_4,Disease_Malaria,18,12,6,51.4,5,2,9,0,1,2.5,1.0
2023-06-26,Health,Pune,Ward_13,Hospital_Bed_General,145,130,15,10.17,1,0,6,0,1,2.0,0.65
2024-11-17,Health,Kolhapur,Ward_6,OPD_Pediatric,21,14,7,36.26,4,6,11,1,0,1.1,0.38
2023-09-29,Health,Solapur,Ward_4,OPD_Pediatric,40,27,13,25.99,6,4,9,0,1,1.0,0.35
2023-11-10,Health,Nashik,Ward_11,OPD_Pediatric,47,32,15,35.52,6,4,11,0,0,1.3,0.45
2023-05-08,Health,Thane,Ward_4,OPD_General,430,259,171,64.9,3,0,5,0,0,2.2,0.75
2023-04-12,Health,Solapur,Ward_5,Ambulance_Emergency,12,8,4,24.99,3,2,4,0,0,1.0,0.35
2024-04-12,Health,Nashik,Ward_10,Hospital_Bed_ICU,4,2,2,69.56,8,4,4,0,0,1.3,0.45
2023-03-31,Health,Thane,Ward_6,Ambulance_Emergency,41,29,12,57.13,1,4,3,0,0,2.2,0.75
2024-12-02,Health,Mumbai,Ward_20,Disease_Dengue,25,22,3,49.1,0,0,12,0,0,2.5,1.0
2025-05-09,Health,Kolhapur,Ward_7,OPD_General,98,78,20,49.54,1,4,5,0,0,1.1,0.38
2024-06-26,Health,Pune,Ward_5,Disease_Malaria,6,3,3,21.58,8,2,6,0,1,2.0,0.65
2023-12-10,Health,Kolhapur,Ward_4,Disease_Malaria,1,0,1,29.13,10,6,12,1,0,1.1,0.38
2024-04-21,Health,Aurangabad,Ward_2,Disease_Malaria,1,0,1,16.64,10,6,4,1,0,1.2,0.4
2023-11-09,Health,Nagpur,Ward_10,OPD_General,217,174,43,78.15,1,3,11,0,0,1.5,0.6
2023-09-30,Health,Mumbai,Ward_11,Disease_Dengue,22,14,8,17.85,2,5,9,1,1,2.5,1.0
2024-09-15,Health,Solapur,Ward_5,OPD_Pediatric,21,13,8,29.92,4,6,9,1,1,1.0,0.35
2023-02-14,Health,Aurangabad,Ward_6,OPD_General,173,159,14,42.62,0,1,2,0,0,1.2,0.4
2025-03-18,Health,Kolhapur,Ward_4,Ambulance_Emergency,13,8,5,21.35,2,1,3,0,0,1.1,0.38
2025-10-06,Health,Thane,Ward_7,OPD_General,437,349,88,16.31,0,0,10,0,0,2.2,0.75
2025-05-11,Health,Thane,Ward_2,OPD_Pediatric,74,61,13,18.98,3,6,5,1,0,2.2,0.75
2023-08-18,Health,Nagpur,Ward_9,OPD_General,303,182,121,24.42,3,4,8,0,1,1.5,0.6
2023-09-29,Health,Mumbai,Ward_19,OPD_General,812,494,318,63.88,6,4,9,0,1,2.5,1.0
2024-04-05,Health,Mumbai,Ward_7,Hospital_Bed_General,187,135,52,23.18,3,4,4,0,0,2.5,1.0
2024-09-22,Health,Kolhapur,Ward_3,Disease_Dengue,3,2,1,115.41,3,6,9,1,1,1.1,0.38
2023-06-25,Health,Kolhapur,Ward_1,Disease_Dengue,4,2,2,16.72,4,6,6,1,1,1.1,0.38
2023-01-19,Health,Solapur,Ward_5,OPD_Pediatric,45,42,3,30.42,0,3,1,0,0,1.0,0.35
2023-08-20,Health,Nashik,Ward_11,Disease_Malaria,4,2,2,25.88,6,6,8,1,1,1.3,0.45
2024-12-14,Health,Mumbai,Ward_14,Ambulance_Emergency,54,32,22,4.94,5,5,12,1,0,2.5,1.0
2024-07-30,Health,Thane,Ward_17,OPD_General,478,338,140,82.75,2,1,7,0,1,2.2,0.75
2024-04-15,Health,Nagpur,Ward_6,Disease_Dengue,3,2,1,28.21,2,0,4,0,0,1.5,0.6
2023-04-16,Health,Nagpur,Ward_8,Ambulance_Emergency,18,14,4,64.09,4,6,4,1,0,1.5,0.6
2023-08-30,Health,Pune,Ward_6,Hospital_Bed_ICU,20,16,4,9.0,1,2,8,0,1,2.0,0.65
2024-06-23,Health,Kolhapur,Ward_3,Ambulance_Emergency,8,6,2,54.71,5,6,6,1,1,1.1,0.38
2025-04-18,Health,Nagpur,Ward_5,Hospital_Bed_General,81,69,12,12.46,3,4,4,0,0,1.5,0.6
2024-11-16,Health,Pune,Ward_13,Disease_Malaria,3,2,1,31.78,3,5,11,1,0,2.0,0.65
2023-12-22,Health,Solapur,Ward_3,Disease_Malaria,1,0,1,50.97,10,4,12,0,0,1.0,0.35
2024-06-10,Health,Nagpur,Ward_7,OPD_General,292,269,23,41.5,3,0,6,0,1,1.5,0.6
2023-03-24,Health,Nashik,Ward_1,Disease_Malaria,1,0,1,70.07,10,4,3,0,0,1.3,0.45
2024-02-14,Health,Nashik,Ward_6,Ambulance_Emergency,19,11,8,35.51,6,2,2,0,0,1.3,0.45
2023-02-27,Health,Mumbai,Ward_10,Disease_Dengue,17,10,7,13.61,4,0,2,0,0,2.5,1.0
2023-05-20,Health,Nagpur,Ward_6,OPD_General,117,101,16,84.0,1,5,5,1,0,1.5,0.6
2025-06-28,Health,Aurangabad,Ward_5,Disease_Dengue,7,6,1,44.02,2,5,6,1,1,1.2,0.4
2024-12-05,Health,Nashik,Ward_11,Hospital_Bed_General,44,31,13,75.25,3,3,12,0,0,1.3,0.45
2023-02-25,Health,Nagpur,Ward_2,OPD_General,191,148,43,13.9,4,5,2,1,0,1.5,0.6
2023-07-06,Health,Kolhapur,Ward_7,Disease_Malaria,1,0,1,5.61,10,3,7,0,1,1.1,0.38
2023-06-13,Health,Nagpur,Ward_8,Disease_Malaria,9,6,3,147.92,4,1,6,0,1,1.5,0.6
2025-09-29,Health,Pune,Ward_3,Disease_Dengue,13,7,6,10.89,2,0,9,0,1,2.0,0.65
2023-01-16,Health,Kolhapur,Ward_4,Ambulance_Emergency,15,9,6,55.47,3,0,1,0,0,1.1,0.38
2025-02-18,Health,Nagpur,Ward_1,Disease_Dengue,5,3,2,21.91,5,1,2,0,0,1.5,0.6
2024-06-04,Health,Nashik,Ward_2,OPD_Pediatric,62,57,5,34.41,0,1,6,0,1,1.3,0.45
2023-08-25,Health,Solapur,Ward_4,Hospital_Bed_General,31,22,9,9.88,4,4,8,0,1,1.0,0.35
2023-12-07,Health,Mumbai,Ward_23,Hospital_Bed_General,232,148,84,38.73,1,3,12,0,0,2.5,1.0
2024-02-06,Health,Thane,Ward_10,OPD_Pediatric,205,165,40,104.07,1,1,2,0,0,2.2,0.75
2024-12-03,Health,Aurangabad,Ward_4,Disease_Dengue,2,1,1,45.66,6,1,12,0,0,1.2,0.4
2025-05-11,Health,Nashik,Ward_11,Ambulance_Emergency,15,11,4,7.11,1,6,5,1,0,1.3,0.45
2024-03-20,Health,Nashik,Ward_10,Hospital_Bed_ICU,8,7,1,23.04,2,2,3,0,0,1.3,0.45
2023-10-01,Health,Aurangabad,Ward_5,OPD_General,68,60,8,21.45,0,6,10,1,0,1.2,0.4
2025-07-27,Health,Nagpur,Ward_9,OPD_Pediatric,55,49,6,10.33,1,6,7,1,1,1.5,0.6
2025-09-22,Health,Aurangabad,Ward_1,Disease_Malaria,1,0,1,24.35,10,0,9,0,1,1.2,0.4
2024-03-15,Health,Pune,Ward_6,Disease_Dengue,3,2,1,19.39,4,4,3,0,0,2.0,0.65
2024-11-29,Health,Nashik,Ward_8,Disease_Malaria,2,1,1,18.63,5,4,11,0,0,1.3,0.45
2023-03-27,Health,Solapur,Ward_7,Disease_Malaria,1,0,1,40.91,10,0,3,0,0,1.0,0.35
2023-01-11,Health,Nagpur,Ward_7,Disease_Malaria,3,2,1,35.72,1,2,1,0,0,1.5,0.6
2025-01-27,Health,Nagpur,Ward_7,Hospital_Bed_ICU,17,13,4,143.03,4,0,1,0,0,1.5,0.6
2024-08-17,Health,Kolhapur,Ward_4,Ambulance_Emergency,11,9,2,22.94,0,5,8,1,1,1.1,0.38
2024-03-19,Health,Nagpur,Ward_8,Hospital_Bed_ICU,11,9,2,17.81,0,1,3,0,0,1.5,0.6
2023-01-18,Health,Aurangabad,Ward_3,Ambulance_Emergency,14,11,3,8.41,0,2,1,0,0,1.2,0.4
2023-07-05,Health,Kolhapur,Ward_5,OPD_Pediatric,40,24,16,43.68,4,2,7,0,1,1.1,0.38
2025-10-18,Health,Solapur,Ward_2,OPD_General,51,40,11,19.41,2,5,10,1,0,1.0,0.35
2023-12-04,Health,Solapur,Ward_5,Disease_Malaria,1,0,1,31.62,10,0,12,0,0,1.0,0.35
2024-08-18,Health,Aurangabad,Ward_6,Hospital_Bed_General,31,24,7,26.35,2,6,8,1,1,1.2,0.4
2023-06-16,Health,Nashik,Ward_5,Disease_Malaria,7,5,2,41.6,2,4,6,0,1,1.3,0.45
2025-07-30,Health,Thane,Ward_8,Ambulance_Emergency,90,57,33,6.37,5,2,7,0,1,2.2,0.75
2024-03-25,Health,Nashik,Ward_5,Hospital_Bed_ICU,4,2,2,45.24,4,0,3,0,0,1.3,0.45
2024-04-28,Health,Thane,Ward_4,Ambulance_Emergency,30,22,8,89.04,4,6,4,1,0,2.2,0.75
2023-08-19,Health,Kolhapur,Ward_1,OPD_General,82,73,9,63.53,0,5,8,1,1,1.1,0.38
2024-10-16,Health,Nashik,Ward_3,Hospital_Bed_ICU,8,6,2,63.02,2,2,10,0,0,1.3,0.45
2023-04-05,Health,Nagpur,Ward_9,Disease_Dengue,1,0,1,9.09,10,2,4,0,0,1.5,0.6
2024-02-08,Health,Nagpur,Ward_4,OPD_General,332,268,64,28.67,2,3,2,0,0,1.5,0.6
2023-03-27,Health,Thane,Ward_9,OPD_General,410,271,139,16.74,2,0,3,0,0,2.2,0.75
2024-09-26,Health,Aurangabad,Ward_2,Disease_Malaria,4,3,1,69.43,2,3,9,0,1,1.2,0.4
2023-12-20,Health,Pune,Ward_8,Disease_Dengue,6,4,2,38.11,3,2,12,0,0,2.0,0.65
2023-10-01,Health,Nashik,Ward_11,Disease_Dengue,3,2,1,17.41,4,6,10,1,0,1.3,0.45
2024-09-25,Health,Solapur,Ward_5,Hospital_Bed_General,33,30,3,37.62,1,2,9,0,1,1.0,0.35
2025-07-20,Health,Pune,Ward_14,Hospital_Bed_General,85,66,19,73.44,3,6,7,1,1,2.0,0.65
2024-06-07,Health,Pune,Ward_12,Disease_Malaria,6,5,1,32.92,0,4,6,0,1,2.0,0.65
2024-01-06,Health,Thane,Ward_11,OPD_General,359,265,94,32.86,2,5,1,1,0,2.2,0.75
2023-08-12,Health,Mumbai,Ward_6,Hospital_Bed_ICU,19,12,7,54.14,2,5,8,1,1,2.5,1.0
2023-11-10,Health,Pune,Ward_9,Disease_Malaria,2,1,1,33.53,3,4,11,0,0,2.0,0.65
2024-10-21,Health,Nagpur,Ward_4,Disease_Malaria,1,0,1,59.74,10,0,10,0,0,1.5,0.6
2023-12-24,Health,Solapur,Ward_5,Disease_Dengue,1,0,1,17.52,10,6,12,1,0,1.0,0.35
2025-09-18,Health,Kolhapur,Ward_4,Ambulance_Emergency,17,15,2,2.81,1,3,9,0,1,1.1,0.38
2023-12-25,Health,Nashik,Ward_3,OPD_Pediatric,70,49,21,36.31,2,0,12,0,0,1.3,0.45
2023-06-27,Health,Kolhapur,Ward_2,Ambulance_Emergency,13,11,2,14.78,3,1,6,0,1,1.1,0.38
2023-02-01,Health,Nagpur,Ward_6,OPD_General,319,234,85,56.91,1,2,2,0,0,1.5,0.6
2023-05-07,Health,Nashik,Ward_11,Disease_Dengue,1,0,1,14.57,10,6,5,1,0,1.3,0.45
2023-08-14,Health,Mumbai,Ward_24,Ambulance_Emergency,113,90,23,21.81,2,0,8,0,1,2.5,1.0
2025-06-04,Health,Nagpur,Ward_8,OPD_Pediatric,109,99,10,61.16,0,2,6,0,1,1.5,0.6
2024-08-21,Health,Pune,Ward_5,Hospital_Bed_General,140,99,41,52.15,2,2,8,0,1,2.0,0.65
2025-10-07,Health,Nashik,Ward_12,OPD_General,137,92,45,49.06,3,1,10,0,0,1.3,0.45
2024-08-22,Health,Thane,Ward_12,Hospital_Bed_ICU,27,18,9,35.85,3,3,8,0,1,2.2,0.75
2023-02-20,Health,Kolhapur,Ward_8,Hospital_Bed_General,29,23,6,77.25,3,0,2,0,0,1.1,0.38
2025-06-12,Health,Pune,Ward_6,OPD_General,385,344,41,72.65,4,3,6,0,1,2.0,0.65
2023-09-18,Health,Solapur,Ward_8,Hospital_Bed_ICU,8,7,1,72.63,1,0,9,0,1,1.0,0.35
2023-06-08,Health,Thane,Ward_17,Hospital_Bed_General,165,146,19,68.96,2,3,6,0,1,2.2,0.75
2023-08-06,Health,Mumbai,Ward_2,Ambulance_Emergency,79,68,11,14.75,2,6,8,1,1,2.5,1.0
2025-02-13,Health,Pune,Ward_7,Hospital_Bed_ICU,18,12,6,34.62,3,3,2,0,0,2.0,0.65
2024-12-19,Health,Aurangabad,Ward_8,Hospital_Bed_General,43,25,18,54.03,5,3,12,0,0,1.2,0.4
2025-04-29,Health,Pune,Ward_3,Disease_Dengue,5,3,2,122.73,4,1,4,0,0,2.0,0.65
2025-05-05,Health,Nagpur,Ward_5,Hospital_Bed_ICU,11,8,3,16.84,2,0,5,0,0,1.5,0.6
2025-08-05,Health,Kolhapur,Ward_3,OPD_General,119,112,7,31.56,1,1,8,0,1,1.1,0.38
2025-02-03,Health,Aurangabad,Ward_8,Disease_Dengue,2,1,1,44.86,7,0,2,0,0,1.2,0.4
2023-10-20,Health,Pune,Ward_1,Hospital_Bed_General,89,57,32,67.18,4,4,10,0,0,2.0,0.65
2025-10-01,Health,Aurangabad,Ward_7,Ambulance_Emergency,17,11,6,22.01,3,2,10,0,0,1.2,0.4
2024-12-18,Health,Thane,Ward_4,Disease_Dengue,6,4,2,24.61,6,2,12,0,0,2.2,0.75
2023-11-22,Health,Mumbai,Ward_1,Disease_Dengue,17,11,6,10.53,2,2,11,0,0,2.5,1.0
2025-09-06,Health,Kolhapur,Ward_4,Disease_Dengue,6,5,1,174.59,3,5,9,1,1,1.1,0.38
2025-04-02,Health,Thane,Ward_2,Ambulance_Emergency,49,43,6,7.89,1,2,4,0,0,2.2,0.75
2023-02-21,Health,Nagpur,Ward_7,OPD_Pediatric,108,76,32,13.07,3,1,2,0,0,1.5,0.6
2023-07-31,Health,Nagpur,Ward_5,Hospital_Bed_General,106,66,40,12.73,7,0,7,0,1,1.5,0.6
2024-10-31,Health,Solapur,Ward_6,Disease_Dengue,1,0,1,28.62,10,3,10,0,0,1.0,0.35
2024-10-28,Health,Mumbai,Ward_16,Disease_Dengue,10,7,3,48.19,5,0,10,0,0,2.5,1.0
2025-07-20,Health,Aurangabad,Ward_7,OPD_General,98,89,9,37.08,1,6,7,1,1,1.2,0.4
2025-08-26,Health,Nagpur,Ward_1,OPD_Pediatric,91,84,7,46.64,0,1,8,0,1,1.5,0.6
2024-04-10,Health,Pune,Ward_1,Ambulance_Emergency,46,29,17,17.34,2,2,4,0,0,2.0,0.65
2023-11-15,Health,Solapur,Ward_5,Hospital_Bed_ICU,7,4,3,28.96,3,2,11,0,0,1.0,0.35
2023-09-16,Health,Solapur,Ward_8,Disease_Malaria,1,0,1,65.86,10,5,9,1,1,1.0,0.35
2023-02-07,Health,Solapur,Ward_7,OPD_Pediatric,39,25,14,24.84,3,1,2,0,0,1.0,0.35
2023-05-28,Health,Kolhapur,Ward_3,OPD_Pediatric,17,15,2,40.21,3,6,5,1,0,1.1,0.38
2025-04-04,Health,Kolhapur,Ward_8,OPD_General,107,94,13,25.37,1,4,4,0,0,1.1,0.38
2024-02-02,Health,Mumbai,Ward_23,OPD_General,821,551,270,29.05,5,4,2,0,0,2.5,1.0
2024-10-16,Health,Pune,Ward_14,OPD_Pediatric,111,98,13,73.24,2,2,10,0,0,2.0,0.65
2023-09-27,Health,Aurangabad,Ward_7,Ambulance_Emergency,21,17,4,16.06,3,2,9,0,1,1.2,0.4
2024-12-10,Health,Mumbai,Ward_24,Hospital_Bed_ICU,40,28,12,53.48,3,1,12,0,0,2.5,1.0
2024-05-15,Health,Pune,Ward_1,Ambulance_Emergency,55,40,15,13.56,3,2,5,0,0,2.0,0.65
2024-09-18,Health,Aurangabad,Ward_1,Hospital_Bed_ICU,9,5,4,77.93,4,2,9,0,1,1.2,0.4
2023-02-16,Health,Kolhapur,Ward_4,OPD_General,158,143,15,29.93,1,3,2,0,0,1.1,0.38
2025-07-15,Health,Nashik,Ward_12,Disease_Dengue,4,3,1,58.61,2,1,7,0,1,1.3,0.45
2024-04-02,Health,Kolhapur,Ward_7,OPD_Pediatric,38,34,4,29.7,2,1,4,0,0,1.1,0.38
2024-01-20,Health,Mumbai,Ward_7,Hospital_Bed_General,121,105,16,54.72,1,5,1,1,0,2.5,1.0
2024-03-21,Health,Solapur,Ward_3,Disease_Malaria,1,0,1,41.48,10,3,3,0,0,1.0,0.35
2025-01-16,Health,Aurangabad,Ward_4,OPD_Pediatric,46,32,14,48.01,4,3,1,0,0,1.2,0.4
2023-07-15,Health,Thane,Ward_14,Hospital_Bed_ICU,14,12,2,44.7,2,5,7,1,1,2.2,0.75
2025-09-16,Health,Thane,Ward_18,Ambulance_Emergency,53,42,11,14.39,4,1,9,0,1,2.2,0.75
2023-07-21,Health,Pune,Ward_13,OPD_General,412,279,133,40.3,6,4,7,0,1,2.0,0.65
2024-04-16,Health,Thane,Ward_6,Disease_Dengue,16,10,6,8.51,2,1,4,0,0,2.2,0.75
2025-02-19,Health,Solapur,Ward_8,Disease_Dengue,1,0,1,13.92,10,2,2,0,0,1.0,0.35
2024-02-14,Health,Nashik,Ward_3,Disease_Dengue,6,4,2,29.55,5,2,2,0,0,1.3,0.45
2023-10-13,Health,Solapur,Ward_4,Disease_Malaria,1,0,1,100.35,10,4,10,0,0,1.0,0.35
2023-12-12,Health,Nashik,Ward_2,Ambulance_Emergency,23,15,8,9.82,3,1,12,0,0,1.3,0.45
2025-07-06,Health,Thane,Ward_9,Hospital_Bed_General,106,99,7,78.89,0,6,7,1,1,2.2,0.75
2024-01-06,Health,Nashik,Ward_5,Disease_Dengue,1,0,1,46.4,10,5,1,1,0,1.3,0.45
2023-02-25,Health,Nashik,Ward_12,Hospital_Bed_General,32,27,5,60.62,2,5,2,1,0,1.3,0.45
2025-04-15,Health,Thane,Ward_5,Disease_Dengue,9,6,3,71.26,3,1,4,0,0,2.2,0.75
2023-02-22,Health,Aurangabad,Ward_8,Hospital_Bed_General,33,22,11,34.45,5,2,2,0,0,1.2,0.4
2023-11-08,Health,Aurangabad,Ward_5,OPD_Pediatric,37,23,14,41.57,4,2,11,0,0,1.2,0.4
2023-04-30,Health,Kolhapur,Ward_4,OPD_Pediatric,19,12,7,24.99,5,6,4,1,0,1.1,0.38
2024-03-04,Health,Aurangabad,Ward_1,Hospital_Bed_General,43,36,7,66.71,1,0,3,0,0,1.2,0.4
2025-06-24,Health,Kolhapur,Ward_8,Hospital_Bed_General,41,36,5,31.41,2,1,6,0,1,1.1,0.38
2025-07-31,Health,Nashik,Ward_8,OPD_General,170,118,52,33.24,6,3,7,0,1,1.3,0.45
2025-10-21,Health,Nagpur,Ward_8,Disease_Malaria,1,0,1,19.81,10,1,10,0,0,1.5,0.6
2024-11-25,Health,Nagpur,Ward_9,Disease_Malaria,3,2,1,46.61,3,0,11,0,0,1.5,0.6
2024-10-14,Health,Aurangabad,Ward_3,Disease_Dengue,1,0,1,34.26,10,0,10,0,0,1.2,0.4
2025-07-05,Health,Solapur,Ward_3,Disease_Dengue,1,0,1,15.06,10,5,7,1,1,1.0,0.35
2024-03-16,Health,Mumbai,Ward_18,Disease_Dengue,7,5,2,59.26,5,5,3,1,0,2.5,1.0
2023-11-11,Health,Solapur,Ward_8,Disease_Dengue,1,0,1,45.87,10,5,11,1,0,1.0,0.35
2024-06-12,Health,Mumbai,Ward_21,Ambulance_Emergency,139,125,14,9.1,0,2,6,0,1,2.5,1.0
2024-08-10,Health,Solapur,Ward_5,Ambulance_Emergency,8,7,1,4.61,1,5,8,1,1,1.0,0.35
2024-12-30,Health,Pune,Ward_13,OPD_General,440,372,68,74.61,1,0,12,0,0,2.0,0.65
2023-09-17,Health,Solapur,Ward_3,Ambulance_Emergency,13,11,2,11.21,1,6,9,1,1,1.0,0.35
2025-09-21,Health,Solapur,Ward_7,Ambulance_Emergency,10,6,4,22.64,2,6,9,1,1,1.0,0.35
2025-10-05,Health,Nashik,Ward_10,OPD_Pediatric,32,20,12,61.77,6,6,10,1,0,1.3,0.45
2025-01-05,Health,Thane,Ward_15,Hospital_Bed_General,94,87,7,24.07,1,6,1,1,0,2.2,0.75
2023-11-23,Health,Mumbai,Ward_4,Hospital_Bed_ICU,57,37,20,6.35,6,3,11,0,0,2.5,1.0
2024-05-24,Health,Thane,Ward_17,Disease_Dengue,13,10,3,25.84,0,4,5,0,0,2.2,0.75
2024-10-24,Health,Nagpur,Ward_2,Ambulance_Emergency,37,30,7,17.86,1,3,10,0,0,1.5,0.6
2023-08-25,Health,Solapur,Ward_8,Hospital_Bed_General,33,22,11,54.68,3,4,8,0,1,1.0,0.35
2024-08-31,Health,Kolhapur,Ward_2,Hospital_Bed_ICU,5,4,1,47.26,1,5,8,1,1,1.1,0.38
2025-09-07,Health,Mumbai,Ward_2,Disease_Dengue,18,14,4,29.13,4,6,9,1,1,2.5,1.0
2025-09-01,Health,Thane,Ward_1,OPD_Pediatric,117,101,16,33.77,1,0,9,0,1,2.2,0.75
2023-02-12,Health,Kolhapur,Ward_1,Hospital_Bed_ICU,1,0,1,16.61,10,6,2,1,0,1.1,0.38
2023-07-27,Health,Kolhapur,Ward_5,OPD_Pediatric,45,38,7,55.34,0,3,7,0,1,1.1,0.38
2023-12-02,Health,Pune,Ward_14,OPD_General,301,235,66,16.21,2,5,12,1,0,2.0,0.65
2023-02-12,Health,Nashik,Ward_2,Disease_Dengue,1,0,1,46.57,10,6,2,1,0,1.3,0.45
2023-05-14,Health,Thane,Ward_8,Ambulance_Emergency,32,19,13,9.15,6,6,5,1,0,2.2,0.75
2023-06-15,Health,Nashik,Ward_5,Disease_Malaria,4,2,2,9.45,5,3,6,0,1,1.3,0.45
2025-05-29,Health,Nagpur,Ward_1,Disease_Dengue,3,2,1,9.49,5,3,5,0,0,1.5,0.6
2025-05-05,Health,Pune,Ward_13,Hospital_Bed_General,115,83,32,55.87,3,0,5,0,0,2.0,0.65
2025-08-29,Health,Nashik,Ward_2,OPD_General,203,150,53,86.93,6,4,8,0,1,1.3,0.45
2024-01-01,Health,Kolhapur,Ward_7,OPD_Pediatric,58,48,10,45.94,4,0,1,0,0,1.1,0.38
2024-02-02,Health,Kolhapur,Ward_1,Disease_Dengue,1,0,1,37.12,10,4,2,0,0,1.1,0.38
2023-03-26,Health,Aurangabad,Ward_4,OPD_Pediatric,24,22,2,15.54,1,6,3,1,0,1.2,0.4
2023-08-22,Health,Kolhapur,Ward_7,OPD_General,138,89,49,134.95,3,1,8,0,1,1.1,0.38
2023-03-09,Health,Kolhapur,Ward_2,Disease_Dengue,1,0,1,57.59,10,3,3,0,0,1.1,0.38
2024-05-30,Health,Nashik,Ward_9,Disease_Malaria,1,0,1,69.01,10,3,5,0,0,1.3,0.45
2024-04-09,Health,Aurangabad,Ward_3,Hospital_Bed_ICU,5,3,2,49.66,3,1,4,0,0,1.2,0.4
2023-04-23,Health,Pune,Ward_15,Ambulance_Emergency,27,24,3,22.27,0,6,4,1,0,2.0,0.65
2024-03-09,Health,Thane,Ward_17,Hospital_Bed_General,77,63,14,21.82,2,5,3,1,0,2.2,0.75
2025-09-27,Health,Aurangabad,Ward_1,Disease_Dengue,1,0,1,51.27,10,5,9,1,1,1.2,0.4
2023-08-20,Health,Pune,Ward_4,Disease_Malaria,7,4,3,56.45,4,6,8,1,1,2.0,0.65
2023-02-22,Health,Solapur,Ward_2,Hospital_Bed_ICU,5,3,2,17.63,2,2,2,0,0,1.0,0.35
2024-11-29,Health,Aurangabad,Ward_7,Disease_Dengue,2,1,1,20.32,4,4,11,0,0,1.2,0.4
2023-06-11,Health,Kolhapur,Ward_1,Hospital_Bed_General,33,27,6,52.91,3,6,6,1,1,1.1,0.38
2023-11-24,Health,Nagpur,Ward_6,OPD_General,222,190,32,21.4,1,4,11,0,0,1.5,0.6
2025-04-04,Health,Mumbai,Ward_3,Disease_Dengue,15,10,5,64.78,4,4,4,0,0,2.5,1.0
2023-09-25,Health,Nashik,Ward_4,Ambulance_Emergency,26,22,4,26.75,2,0,9,0,1,1.3,0.45
2023-05-07,Health,Pune,Ward_9,OPD_General,209,164,45,80.43,3,6,5,1,0,2.0,0.65
2023-10-18,Health,Solapur,Ward_4,Ambulance_Emergency,13,10,3,24.5,1,2,10,0,0,1.0,0.35
2025-01-16,Health,Thane,Ward_5,Hospital_Bed_General,146,109,37,50.16,2,3,1,0,0,2.2,0.75
2023-04-04,Health,Kolhapur,Ward_3,Disease_Dengue,1,0,1,2.37,10,1,4,0,0,1.1,0.38
2024-01-08,Health,Pune,Ward_4,Hospital_Bed_General,109,76,33,59.86,3,0,1,0,0,2.0,0.65
2023-04-01,Health,Nagpur,Ward_4,OPD_Pediatric,42,25,17,13.36,2,5,4,1,0,1.5,0.6
2025-10-08,Health,Nashik,Ward_2,Disease_Dengue,4,2,2,73.43,3,2,10,0,0,1.3,0.45
2023-10-16,Health,Nashik,Ward_4,Disease_Dengue,1,0,1,11.35,10,0,10,0,0,1.3,0.45
2025-03-05,Health,Pune,Ward_7,Disease_Dengue,6,4,2,35.4,2,2,3,0,0,2.0,0.65
2025-02-12,Health,Thane,Ward_4,OPD_Pediatric,212,198,14,41.82,1,2,2,0,0,2.2,0.75
2024-12-04,Health,Nagpur,Ward_7,OPD_General,378,307,71,42.36,3,2,12,0,0,1.5,0.6
2023-01-14,Health,Mumbai,Ward_5,Hospital_Bed_ICU,18,14,4,32.67,3,5,1,1,0,2.5,1.0
2025-05-23,Health,Thane,Ward_17,Hospital_Bed_General,145,88,57,71.0,3,4,5,0,0,2.2,0.75
2025-03-20,Health,Aurangabad,Ward_7,OPD_Pediatric,42,26,16,22.86,3,3,3,0,0,1.2,0.4
2024-11-13,Health,Thane,Ward_7,Hospital_Bed_General,153,121,32,30.55,2,2,11,0,0,2.2,0.75
2024-02-24,Health,Pune,Ward_10,OPD_General,280,174,106,9.48,1,5,2,1,0,2.0,0.65
2025-03-31,Health,Nashik,Ward_9,Disease_Dengue,1,0,1,35.94,10,0,3,0,0,1.3,0.45
2023-04-30,Health,Pune,Ward_5,Hospital_Bed_General,73,64,9,85.35,1,6,4,1,0,2.0,0.65
2024-09-25,Health,Kolhapur,Ward_8,Hospital_Bed_ICU,8,5,3,70.31,5,2,9,0,1,1.1,0.38
