timestamp,domain,district,ward,service_type,incidents_reported,incidents_resolved,response_time_minutes,severity_level,day_of_week,month,is_weekend,population_factor,urban_ratio
2023-12-15,PublicSafety,Nashik,Ward_9,Disaster_Alert,1,0,6.59,Low,4,12,0,1.3,0.45
2024-02-13,PublicSafety,Pune,Ward_11,Police_Crime_Report,106,94,18.03,Medium,1,2,0,2.0,0.65
2023-04-01,PublicSafety,Solapur,Ward_7,Emergency_Helpline_Call,141,101,5.16,Critical,5,4,1,1.0,0.35
2024-05-24,PublicSafety,Kolhapur,Ward_3,Police_Crime_Report,60,54,17.81,Low,4,5,0,1.1,0.38
2023-11-11,PublicSafety,Solapur,Ward_2,Police_Crime_Report,55,52,14.99,Medium,5,11,1,1.0,0.35
2025-07-03,PublicSafety,Nagpur,Ward_2,Disaster_Alert,1,0,64.52,Low,3,7,0,1.5,0.6
2024-11-18,PublicSafety,Nashik,Ward_12,Disaster_Alert,1,0,27.89,High,0,11,0,1.3,0.45
2025-01-08,PublicSafety,Aurangabad,Ward_1,Police_Traffic_Accident,40,34,8.86,High,2,1,0,1.2,0.4
2024-06-18,PublicSafety,Kolhapur,Ward_2,Police_Traffic_Accident,37,28,44.43,High,1,6,0,1.1,0.38
2024-10-25,PublicSafety,Nagpur,Ward_6,Disaster_Alert,5,4,22.06,Low,4,10,0,1.5,0.6
2023-03-26,PublicSafety,Mumbai,Ward_7,Fire_Emergency,26,18,7.1,Low,6,3,1,2.5,1.0
2023-08-13,PublicSafety,Nagpur,Ward_1,Fire_Emergency,9,8,10.9,Low,6,8,1,1.5,0.6
2023-09-23,PublicSafety,Pune,Ward_10,Police_Crime_Report,143,123,8.91,Low,5,9,1,2.0,0.65
2024-12-16,PublicSafety,Nashik,Ward_12,Emergency_Helpline_Call,183,157,2.5,Medium,0,12,0,1.3,0.45
2023-06-01,PublicSafety,Pune,Ward_13,Police_Crime_Report,161,129,12.89,Low,3,6,0,2.0,0.65
2025-06-01,PublicSafety,Pune,Ward_6,Fire_Emergency,31,28,6.98,Medium,6,6,1,2.0,0.65
2025-07-19,PublicSafety,Kolhapur,Ward_7,Fire_Emergency,17,13,22.7,Low,5,7,1,1.1,0.38
2023-09-26,PublicSafety,Kolhapur,Ward_2,Police_Traffic_Accident,44,41,40.14,Medium,1,9,0,1.1,0.38
2023-10-29,PublicSafety,Solapur,Ward_6,Fire_Emergency,10,9,3.74,High,6,10,1,1.0,0.35
2024-10-28,PublicSafety,Kolhapur,Ward_7,Fire_Emergency,10,9,3.13,High,0,10,0,1.1,0.38
2024-03-25,PublicSafety,Pune,Ward_4,Police_Crime_Report,129,106,61.96,Low,0,3,0,2.0,0.65
2024-12-10,PublicSafety,Mumbai,Ward_21,Fire_Emergency,33,31,8.1,Low,1,12,0,2.5,1.0
2023-09-26,PublicSafety,Solapur,Ward_7,Fire_Emergency,8,6,7.21,Low,1,9,0,1.0,0.35
2025-01-22,PublicSafety,Nagpur,Ward_2,Disaster_Alert,5,4,7.46,Medium,2,1,0,1.5,0.6
2024-05-22,PublicSafety,Solapur,Ward_2,Police_Traffic_Accident,28,22,21.5,Medium,2,5,0,1.0,0.35
2024-06-13,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,11,9,4.05,Critical,3,6,0,1.2,0.4
2025-01-27,PublicSafety,Thane,Ward_3,Fire_Emergency,33,28,28.36,Medium,0,1,0,2.2,0.75
2023-07-19,PublicSafety,Thane,Ward_10,Police_Crime_Report,142,110,33.09,Low,2,7,0,2.2,0.75
2023-07-03,PublicSafety,Kolhapur,Ward_7,Disaster_Alert,3,2,40.3,Critical,0,7,0,1.1,0.38
2023-01-12,PublicSafety,Pune,Ward_1,Police_Crime_Report,143,111,28.65,Low,3,1,0,2.0,0.65
2025-10-09,PublicSafety,Pune,Ward_9,Fire_Emergency,18,14,22.42,Low,3,10,0,2.0,0.65
2025-01-05,PublicSafety,Nagpur,Ward_3,Disaster_Alert,7,5,56.66,Medium,6,1,1,1.5,0.6
2024-09-15,PublicSafety,Aurangabad,Ward_6,Police_Traffic_Accident,31,26,45.13,Low,6,9,1,1.2,0.4
2024-02-27,PublicSafety,Thane,Ward_1,Police_Crime_Report,145,138,66.39,Medium,1,2,0,2.2,0.75
2024-05-08,PublicSafety,Kolhapur,Ward_2,Police_Traffic_Accident,26,23,9.95,High,2,5,0,1.1,0.38
2023-04-11,PublicSafety,Kolhapur,Ward_8,Disaster_Alert,3,2,48.25,Low,1,4,0,1.1,0.38
2025-09-10,PublicSafety,Kolhapur,Ward_2,Fire_Emergency,6,5,21.34,Medium,2,9,0,1.1,0.38
2023-01-16,PublicSafety,Aurangabad,Ward_7,Police_Traffic_Accident,30,24,27.82,Low,0,1,0,1.2,0.4
2025-01-09,PublicSafety,Solapur,Ward_4,Disaster_Alert,3,2,23.76,Low,3,1,0,1.0,0.35
2023-05-28,PublicSafety,Solapur,Ward_7,Fire_Emergency,10,8,17.55,Low,6,5,1,1.0,0.35
2025-05-27,PublicSafety,Nagpur,Ward_9,Disaster_Alert,1,0,18.17,Medium,1,5,0,1.5,0.6
2025-06-26,PublicSafety,Nagpur,Ward_5,Fire_Emergency,21,15,26.03,Low,3,6,0,1.5,0.6
2024-09-28,PublicSafety,Thane,Ward_16,Police_Crime_Report,142,114,15.8,Critical,5,9,1,2.2,0.75
2025-01-07,PublicSafety,Nashik,Ward_1,Police_Crime_Report,78,54,25.54,Low,1,1,0,1.3,0.45
2023-03-13,PublicSafety,Mumbai,Ward_6,Police_Crime_Report,217,202,19.6,High,0,3,0,2.5,1.0
2023-04-20,PublicSafety,Pune,Ward_6,Police_Crime_Report,140,118,11.86,Medium,3,4,0,2.0,0.65
2025-01-23,PublicSafety,Mumbai,Ward_6,Police_Crime_Report,202,149,5.92,Low,3,1,0,2.5,1.0
2025-04-02,PublicSafety,Solapur,Ward_5,Police_Crime_Report,58,41,55.31,High,2,4,0,1.0,0.35
2024-10-25,PublicSafety,Solapur,Ward_5,Police_Traffic_Accident,22,19,8.54,High,4,10,0,1.0,0.35
2025-03-31,PublicSafety,Thane,Ward_8,Disaster_Alert,6,5,32.76,Medium,0,3,0,2.2,0.75
2024-07-25,PublicSafety,Nagpur,Ward_9,Fire_Emergency,13,12,9.94,Low,3,7,0,1.5,0.6
2023-12-23,PublicSafety,Mumbai,Ward_14,Disaster_Alert,15,13,10.16,Medium,5,12,1,2.5,1.0
2024-08-30,PublicSafety,Nagpur,Ward_3,Fire_Emergency,21,18,6.24,High,4,8,0,1.5,0.6
2023-05-04,PublicSafety,Mumbai,Ward_12,Police_Crime_Report,206,185,52.19,Low,3,5,0,2.5,1.0
2025-06-24,PublicSafety,Mumbai,Ward_22,Fire_Emergency,15,12,15.19,High,1,6,0,2.5,1.0
2025-03-11,PublicSafety,Thane,Ward_18,Disaster_Alert,6,5,54.46,Medium,1,3,0,2.2,0.75
2025-07-07,PublicSafety,Nagpur,Ward_5,Fire_Emergency,7,6,1.46,Medium,0,7,0,1.5,0.6
2025-05-06,PublicSafety,Nagpur,Ward_3,Police_Crime_Report,89,70,40.32,Medium,1,5,0,1.5,0.6
2023-12-19,PublicSafety,Solapur,Ward_6,Police_Traffic_Accident,25,23,10.26,Medium,1,12,0,1.0,0.35
2025-08-14,PublicSafety,Nashik,Ward_8,Police_Traffic_Accident,42,30,19.71,Medium,3,8,0,1.3,0.45
2023-05-07,PublicSafety,Nashik,Ward_11,Fire_Emergency,14,12,30.9,Low,6,5,1,1.3,0.45
2025-01-29,PublicSafety,Nagpur,Ward_10,Emergency_Helpline_Call,222,197,24.41,Medium,2,1,0,1.5,0.6
2024-12-29,PublicSafety,Nagpur,Ward_3,Disaster_Alert,1,0,18.54,Medium,6,12,1,1.5,0.6
2023-08-30,PublicSafety,Kolhapur,Ward_2,Fire_Emergency,9,8,13.11,Medium,2,8,0,1.1,0.38
2025-07-20,PublicSafety,Pune,Ward_14,Emergency_Helpline_Call,341,241,3.13,High,6,7,1,2.0,0.65
2024-11-18,PublicSafety,Nashik,Ward_12,Police_Crime_Report,84,75,25.68,High,0,11,0,1.3,0.45
2023-02-27,PublicSafety,Thane,Ward_13,Police_Crime_Report,136,96,27.12,Medium,0,2,0,2.2,0.75
2025-01-07,PublicSafety,Nagpur,Ward_3,Disaster_Alert,5,3,32.51,Low,1,1,0,1.5,0.6
2024-06-29,PublicSafety,Kolhapur,Ward_6,Disaster_Alert,2,1,37.09,Low,5,6,1,1.1,0.38
2025-02-12,PublicSafety,Kolhapur,Ward_4,Disaster_Alert,3,2,22.2,Low,2,2,0,1.1,0.38
2025-09-03,PublicSafety,Pune,Ward_12,Disaster_Alert,7,6,47.63,High,2,9,0,2.0,0.65
2023-10-29,PublicSafety,Nashik,Ward_6,Disaster_Alert,1,0,17.8,Critical,6,10,1,1.3,0.45
2024-09-20,PublicSafety,Solapur,Ward_2,Emergency_Helpline_Call,136,112,8.96,High,4,9,0,1.0,0.35
2024-12-04,PublicSafety,Mumbai,Ward_2,Fire_Emergency,26,24,13.88,Low,2,12,0,2.5,1.0
2024-08-10,PublicSafety,Pune,Ward_5,Emergency_Helpline_Call,333,253,29.16,Low,5,8,1,2.0,0.65
2024-04-15,PublicSafety,Kolhapur,Ward_3,Emergency_Helpline_Call,153,115,16.18,Low,0,4,0,1.1,0.38
2023-08-02,PublicSafety,Nashik,Ward_12,Emergency_Helpline_Call,179,157,5.71,Low,2,8,0,1.3,0.45
2024-10-17,PublicSafety,Nagpur,Ward_1,Police_Crime_Report,105,95,21.04,High,3,10,0,1.5,0.6
2024-11-21,PublicSafety,Nashik,Ward_4,Emergency_Helpline_Call,192,173,6.67,Low,3,11,0,1.3,0.45
2024-12-03,PublicSafety,Pune,Ward_1,Police_Crime_Report,137,99,22.16,High,1,12,0,2.0,0.65
2023-02-05,PublicSafety,Pune,Ward_7,Police_Traffic_Accident,55,51,25.01,Low,6,2,1,2.0,0.65
2025-09-03,PublicSafety,Pune,Ward_9,Police_Traffic_Accident,47,33,29.89,Medium,2,9,0,2.0,0.65
2025-07-09,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,1,0,50.7,Medium,2,7,0,1.2,0.4
2024-07-04,PublicSafety,Nagpur,Ward_6,Police_Crime_Report,115,85,43.17,Medium,3,7,0,1.5,0.6
2024-01-01,PublicSafety,Nagpur,Ward_3,Fire_Emergency,11,8,8.53,High,0,1,0,1.5,0.6
2025-06-02,PublicSafety,Nashik,Ward_4,Disaster_Alert,4,3,11.54,Medium,0,6,0,1.3,0.45
2023-07-26,PublicSafety,Nashik,Ward_1,Disaster_Alert,1,0,19.52,Low,2,7,0,1.3,0.45
2025-05-20,PublicSafety,Nashik,Ward_9,Police_Crime_Report,63,59,12.1,Medium,1,5,0,1.3,0.45
2023-02-25,PublicSafety,Nashik,Ward_6,Emergency_Helpline_Call,170,135,4.03,Low,5,2,1,1.3,0.45
2024-02-13,PublicSafety,Mumbai,Ward_2,Disaster_Alert,11,8,13.43,Low,1,2,0,2.5,1.0
2023-11-10,PublicSafety,Mumbai,Ward_5,Police_Traffic_Accident,108,91,23.06,Low,4,11,0,2.5,1.0
2024-04-07,PublicSafety,Nagpur,Ward_6,Disaster_Alert,5,4,11.08,Low,6,4,1,1.5,0.6
2024-09-28,PublicSafety,Mumbai,Ward_22,Emergency_Helpline_Call,502,455,7.23,Medium,5,9,1,2.5,1.0
2024-02-03,PublicSafety,Pune,Ward_14,Police_Traffic_Accident,82,78,23.71,Medium,5,2,1,2.0,0.65
2024-05-19,PublicSafety,Mumbai,Ward_2,Disaster_Alert,18,14,27.12,High,6,5,1,2.5,1.0
2023-09-21,PublicSafety,Nashik,Ward_2,Police_Crime_Report,87,69,24.29,Medium,3,9,0,1.3,0.45
2024-02-14,PublicSafety,Nashik,Ward_10,Police_Traffic_Accident,49,38,18.48,High,2,2,0,1.3,0.45
2023-10-04,PublicSafety,Solapur,Ward_1,Fire_Emergency,8,6,4.76,Low,2,10,0,1.0,0.35
2025-06-04,PublicSafety,Thane,Ward_1,Emergency_Helpline_Call,378,367,11.79,High,2,6,0,2.2,0.75
2025-07-08,PublicSafety,Pune,Ward_3,Fire_Emergency,23,21,1.5,Low,1,7,0,2.0,0.65
2024-12-23,PublicSafety,Nashik,Ward_11,Disaster_Alert,1,0,12.88,Low,0,12,0,1.3,0.45
2024-04-17,PublicSafety,Solapur,Ward_2,Emergency_Helpline_Call,136,105,3.56,Low,2,4,0,1.0,0.35
2025-07-27,PublicSafety,Mumbai,Ward_12,Police_Traffic_Accident,108,90,33.06,Low,6,7,1,2.5,1.0
2025-08-01,PublicSafety,Solapur,Ward_4,Emergency_Helpline_Call,144,127,7.88,Medium,4,8,0,1.0,0.35
2023-02-06,PublicSafety,Kolhapur,Ward_3,Disaster_Alert,1,0,59.86,Medium,0,2,0,1.1,0.38
2025-02-27,PublicSafety,Nashik,Ward_4,Emergency_Helpline_Call,186,181,4.52,Medium,3,2,0,1.3,0.45
2023-03-10,PublicSafety,Kolhapur,Ward_7,Fire_Emergency,11,10,4.53,High,4,3,0,1.1,0.38
2025-06-20,PublicSafety,Mumbai,Ward_4,Police_Crime_Report,225,167,40.3,High,4,6,0,2.5,1.0
2025-06-23,PublicSafety,Mumbai,Ward_24,Emergency_Helpline_Call,401,304,7.37,Low,0,6,0,2.5,1.0
2024-12-08,PublicSafety,Thane,Ward_18,Police_Traffic_Accident,54,39,31.84,High,6,12,1,2.2,0.75
2025-04-24,PublicSafety,Nagpur,Ward_6,Disaster_Alert,1,0,35.24,Medium,3,4,0,1.5,0.6
2023-03-02,PublicSafety,Nagpur,Ward_6,Emergency_Helpline_Call,222,201,7.82,High,3,3,0,1.5,0.6
2024-09-07,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,1,0,13.64,High,5,9,1,1.1,0.38
2023-06-04,PublicSafety,Thane,Ward_7,Police_Crime_Report,130,106,46.38,Medium,6,6,1,2.2,0.75
2024-10-24,PublicSafety,Aurangabad,Ward_5,Emergency_Helpline_Call,211,167,13.09,Medium,3,10,0,1.2,0.4
2023-09-13,PublicSafety,Mumbai,Ward_2,Disaster_Alert,7,6,26.27,Low,2,9,0,2.5,1.0
2025-01-12,PublicSafety,Solapur,Ward_1,Emergency_Helpline_Call,132,106,8.65,Medium,6,1,1,1.0,0.35
2023-05-08,PublicSafety,Mumbai,Ward_13,Disaster_Alert,3,2,46.0,Low,0,5,0,2.5,1.0
2024-03-16,PublicSafety,Solapur,Ward_3,Police_Crime_Report,69,51,70.94,Medium,5,3,1,1.0,0.35
2025-02-15,PublicSafety,Kolhapur,Ward_2,Police_Crime_Report,94,91,32.01,Low,5,2,1,1.1,0.38
2025-01-15,PublicSafety,Pune,Ward_2,Disaster_Alert,5,3,51.64,Low,2,1,0,2.0,0.65
2024-01-01,PublicSafety,Mumbai,Ward_19,Fire_Emergency,18,17,7.54,Critical,0,1,0,2.5,1.0
2023-11-25,PublicSafety,Thane,Ward_5,Disaster_Alert,9,8,17.02,Low,5,11,1,2.2,0.75
2024-06-19,PublicSafety,Solapur,Ward_2,Disaster_Alert,1,0,33.49,Low,2,6,0,1.0,0.35
2025-04-30,PublicSafety,Solapur,Ward_7,Emergency_Helpline_Call,135,98,7.7,High,2,4,0,1.0,0.35
2023-08-14,PublicSafety,Thane,Ward_3,Disaster_Alert,3,2,15.05,High,0,8,0,2.2,0.75
2023-07-12,PublicSafety,Pune,Ward_3,Police_Traffic_Accident,68,51,48.28,High,2,7,0,2.0,0.65
2023-08-23,PublicSafety,Nashik,Ward_8,Emergency_Helpline_Call,210,179,13.71,High,2,8,0,1.3,0.45
2023-11-01,PublicSafety,Nagpur,Ward_7,Police_Crime_Report,115,102,45.79,Medium,2,11,0,1.5,0.6
2025-08-15,PublicSafety,Thane,Ward_8,Police_Crime_Report,199,172,31.9,Low,4,8,0,2.2,0.75
2024-08-01,PublicSafety,Thane,Ward_6,Emergency_Helpline_Call,396,288,2.47,Low,3,8,0,2.2,0.75
2024-06-25,PublicSafety,Solapur,Ward_3,Police_Crime_Report,62,46,56.87,High,1,6,0,1.0,0.35
2024-08-12,PublicSafety,Aurangabad,Ward_6,Police_Traffic_Accident,41,32,14.31,Medium,0,8,0,1.2,0.4
2025-02-09,PublicSafety,Solapur,Ward_3,Emergency_Helpline_Call,115,89,1.65,Medium,6,2,1,1.0,0.35
2025-02-21,PublicSafety,Nagpur,Ward_4,Fire_Emergency,15,10,11.46,Low,4,2,0,1.5,0.6
2023-07-10,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,4,3,33.32,Low,0,7,0,1.2,0.4
2023-09-28,PublicSafety,Nashik,Ward_9,Fire_Emergency,15,11,6.27,Medium,3,9,0,1.3,0.45
2024-01-27,PublicSafety,Kolhapur,Ward_4,Disaster_Alert,1,0,33.2,Medium,5,1,1,1.1,0.38
2025-01-02,PublicSafety,Nagpur,Ward_3,Emergency_Helpline_Call,253,215,13.23,Low,3,1,0,1.5,0.6
2023-06-02,PublicSafety,Thane,Ward_10,Disaster_Alert,9,7,91.38,Medium,4,6,0,2.2,0.75
2023-04-08,PublicSafety,Solapur,Ward_7,Police_Crime_Report,51,49,33.42,Medium,5,4,1,1.0,0.35
2025-01-20,PublicSafety,Pune,Ward_13,Police_Traffic_Accident,60,58,18.78,Medium,0,1,0,2.0,0.65
2025-03-04,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,18,13,4.72,High,1,3,0,1.1,0.38
2024-07-24,PublicSafety,Solapur,Ward_7,Police_Crime_Report,54,52,22.8,High,2,7,0,1.0,0.35
2024-06-01,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,10,7,9.69,Low,5,6,1,1.2,0.4
2024-05-22,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,1,0,38.41,Medium,2,5,0,1.2,0.4
2025-01-07,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,12,11,3.88,Low,1,1,0,1.2,0.4
2024-02-18,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,3,2,48.45,Low,6,2,1,1.1,0.38
2023-01-04,PublicSafety,Thane,Ward_16,Police_Traffic_Accident,75,59,36.53,Low,2,1,0,2.2,0.75
2024-01-07,PublicSafety,Thane,Ward_14,Disaster_Alert,6,5,60.44,High,6,1,1,2.2,0.75
2024-07-27,PublicSafety,Mumbai,Ward_18,Police_Crime_Report,187,136,25.18,Medium,5,7,1,2.5,1.0
2024-03-04,PublicSafety,Pune,Ward_11,Police_Traffic_Accident,66,47,17.66,High,0,3,0,2.0,0.65
2023-08-27,PublicSafety,Nashik,Ward_6,Police_Crime_Report,76,62,24.34,Low,6,8,1,1.3,0.45
2023-08-22,PublicSafety,Kolhapur,Ward_7,Police_Traffic_Accident,35,26,27.55,Low,1,8,0,1.1,0.38
2024-06-15,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,11,9,7.41,High,5,6,1,1.2,0.4
2025-07-25,PublicSafety,Pune,Ward_15,Disaster_Alert,7,6,14.06,Medium,4,7,0,2.0,0.65
2024-09-26,PublicSafety,Kolhapur,Ward_8,Police_Crime_Report,79,71,51.13,Low,3,9,0,1.1,0.38
2023-10-29,PublicSafety,Nagpur,Ward_8,Emergency_Helpline_Call,243,174,13.48,Low,6,10,1,1.5,0.6
2024-02-14,PublicSafety,Aurangabad,Ward_7,Police_Traffic_Accident,38,36,32.29,Medium,2,2,0,1.2,0.4
2023-08-15,PublicSafety,Thane,Ward_8,Disaster_Alert,3,2,17.21,Medium,1,8,0,2.2,0.75
2024-06-24,PublicSafety,Thane,Ward_3,Police_Crime_Report,121,94,10.11,Low,0,6,0,2.2,0.75
2023-03-24,PublicSafety,Aurangabad,Ward_4,Emergency_Helpline_Call,187,169,13.5,Low,4,3,0,1.2,0.4
2023-01-20,PublicSafety,Mumbai,Ward_16,Police_Traffic_Accident,90,74,6.64,Low,4,1,0,2.5,1.0
2024-03-02,PublicSafety,Aurangabad,Ward_5,Police_Crime_Report,87,81,17.32,Low,5,3,1,1.2,0.4
2023-04-18,PublicSafety,Pune,Ward_13,Police_Traffic_Accident,84,64,40.24,Low,1,4,0,2.0,0.65
2023-06-27,PublicSafety,Thane,Ward_4,Fire_Emergency,21,15,3.55,Medium,1,6,0,2.2,0.75
2024-08-26,PublicSafety,Aurangabad,Ward_7,Fire_Emergency,15,13,1.26,Low,0,8,0,1.2,0.4
2024-05-11,PublicSafety,Thane,Ward_1,Police_Traffic_Accident,99,84,50.24,Low,5,5,1,2.2,0.75
2024-08-21,PublicSafety,Kolhapur,Ward_3,Disaster_Alert,1,0,43.92,Medium,2,8,0,1.1,0.38
2023-04-21,PublicSafety,Nagpur,Ward_1,Fire_Emergency,15,12,6.59,Low,4,4,0,1.5,0.6
2023-10-25,PublicSafety,Kolhapur,Ward_5,Police_Traffic_Accident,24,20,39.74,Medium,2,10,0,1.1,0.38
2024-01-29,PublicSafety,Pune,Ward_2,Emergency_Helpline_Call,291,271,2.96,Medium,0,1,0,2.0,0.65
2024-05-01,PublicSafety,Thane,Ward_6,Fire_Emergency,18,14,13.82,High,2,5,0,2.2,0.75
2023-03-15,PublicSafety,Nagpur,Ward_2,Emergency_Helpline_Call,243,209,3.83,Medium,2,3,0,1.5,0.6
2023-06-27,PublicSafety,Thane,Ward_1,Fire_Emergency,18,13,1.46,High,1,6,0,2.2,0.75
2023-01-16,PublicSafety,Aurangabad,Ward_8,Emergency_Helpline_Call,184,174,6.39,Low,0,1,0,1.2,0.4
2024-10-10,PublicSafety,Thane,Ward_1,Police_Crime_Report,136,129,19.15,Low,3,10,0,2.2,0.75
2025-05-09,PublicSafety,Solapur,Ward_4,Emergency_Helpline_Call,135,99,8.16,Critical,4,5,0,1.0,0.35
2025-05-07,PublicSafety,Thane,Ward_5,Fire_Emergency,24,20,4.26,Low,2,5,0,2.2,0.75
2023-12-26,PublicSafety,Kolhapur,Ward_3,Fire_Emergency,14,13,52.07,High,1,12,0,1.1,0.38
2025-03-19,PublicSafety,Nashik,Ward_9,Fire_Emergency,11,10,2.04,Medium,2,3,0,1.3,0.45
2024-11-04,PublicSafety,Thane,Ward_9,Emergency_Helpline_Call,311,260,11.94,Medium,0,11,0,2.2,0.75
2025-03-27,PublicSafety,Thane,Ward_12,Police_Crime_Report,133,107,19.62,Low,3,3,0,2.2,0.75
2025-06-19,PublicSafety,Thane,Ward_2,Emergency_Helpline_Call,366,301,6.93,High,3,6,0,2.2,0.75
2025-05-21,PublicSafety,Aurangabad,Ward_8,Emergency_Helpline_Call,181,148,35.45,Low,2,5,0,1.2,0.4
2024-09-08,PublicSafety,Pune,Ward_13,Emergency_Helpline_Call,344,281,19.71,Medium,6,9,1,2.0,0.65
2024-10-13,PublicSafety,Solapur,Ward_2,Disaster_Alert,2,1,53.24,Low,6,10,1,1.0,0.35
2023-09-14,PublicSafety,Thane,Ward_1,Police_Crime_Report,133,118,43.61,Low,3,9,0,2.2,0.75
2025-10-02,PublicSafety,Nashik,Ward_11,Police_Traffic_Accident,36,27,18.77,Critical,3,10,0,1.3,0.45
2024-02-18,PublicSafety,Kolhapur,Ward_1,Police_Traffic_Accident,24,23,9.71,Medium,6,2,1,1.1,0.38
2024-05-02,PublicSafety,Aurangabad,Ward_6,Fire_Emergency,20,16,9.04,Low,3,5,0,1.2,0.4
2023-01-09,PublicSafety,Nashik,Ward_1,Fire_Emergency,11,9,5.43,Medium,0,1,0,1.3,0.45
2025-02-12,PublicSafety,Pune,Ward_2,Disaster_Alert,5,4,27.26,High,2,2,0,2.0,0.65
2023-08-25,PublicSafety,Mumbai,Ward_23,Police_Traffic_Accident,97,80,19.84,High,4,8,0,2.5,1.0
2024-08-12,PublicSafety,Mumbai,Ward_4,Police_Traffic_Accident,90,84,18.64,High,0,8,0,2.5,1.0
2024-09-04,PublicSafety,Aurangabad,Ward_8,Disaster_Alert,2,1,37.9,Low,2,9,0,1.2,0.4
2025-07-26,PublicSafety,Mumbai,Ward_20,Emergency_Helpline_Call,453,374,15.66,Medium,5,7,1,2.5,1.0
2023-10-12,PublicSafety,Thane,Ward_4,Fire_Emergency,18,15,3.32,Low,3,10,0,2.2,0.75
2023-02-21,PublicSafety,Nagpur,Ward_1,Fire_Emergency,23,17,4.43,Low,1,2,0,1.5,0.6
2024-03-07,PublicSafety,Kolhapur,Ward_8,Disaster_Alert,7,6,45.99,Medium,3,3,0,1.1,0.38
2023-02-14,PublicSafety,Thane,Ward_7,Police_Crime_Report,172,148,10.37,Low,1,2,0,2.2,0.75
2025-01-03,PublicSafety,Thane,Ward_4,Police_Traffic_Accident,81,62,19.01,Low,4,1,0,2.2,0.75
2024-09-01,PublicSafety,Kolhapur,Ward_4,Fire_Emergency,10,9,4.28,Low,6,9,1,1.1,0.38
2024-10-14,PublicSafety,Thane,Ward_5,Disaster_Alert,9,6,60.37,Medium,0,10,0,2.2,0.75
2025-04-03,PublicSafety,Kolhapur,Ward_4,Police_Crime_Report,83,76,56.51,Medium,3,4,0,1.1,0.38
2024-08-09,PublicSafety,Aurangabad,Ward_4,Disaster_Alert,4,3,15.27,High,4,8,0,1.2,0.4
2023-07-22,PublicSafety,Pune,Ward_9,Police_Traffic_Accident,63,61,9.77,Low,5,7,1,2.0,0.65
2024-01-22,PublicSafety,Aurangabad,Ward_5,Disaster_Alert,1,0,21.63,Medium,0,1,0,1.2,0.4
2025-08-27,PublicSafety,Kolhapur,Ward_7,Disaster_Alert,1,0,118.4,High,2,8,0,1.1,0.38
2025-05-08,PublicSafety,Nagpur,Ward_7,Police_Traffic_Accident,35,33,24.79,Medium,3,5,0,1.5,0.6
2025-06-28,PublicSafety,Mumbai,Ward_8,Fire_Emergency,26,25,7.39,Low,5,6,1,2.5,1.0
2024-08-10,PublicSafety,Thane,Ward_4,Emergency_Helpline_Call,390,352,3.39,High,5,8,1,2.2,0.75
2025-02-13,PublicSafety,Kolhapur,Ward_2,Emergency_Helpline_Call,163,114,8.19,Medium,3,2,0,1.1,0.38
2025-09-16,PublicSafety,Pune,Ward_11,Police_Crime_Report,140,110,38.26,Medium,1,9,0,2.0,0.65
2023-01-15,PublicSafety,Kolhapur,Ward_7,Disaster_Alert,2,1,13.86,Low,6,1,1,1.1,0.38
2023-12-06,PublicSafety,Kolhapur,Ward_3,Police_Crime_Report,95,78,35.57,High,2,12,0,1.1,0.38
2023-02-13,PublicSafety,Pune,Ward_12,Fire_Emergency,15,11,11.48,Low,0,2,0,2.0,0.65
2025-03-09,PublicSafety,Thane,Ward_11,Fire_Emergency,12,9,13.84,Low,6,3,1,2.2,0.75
2025-03-21,PublicSafety,Thane,Ward_1,Police_Traffic_Accident,90,80,29.52,Medium,4,3,0,2.2,0.75
2025-02-24,PublicSafety,Nagpur,Ward_8,Fire_Emergency,7,6,8.0,Medium,0,2,0,1.5,0.6
2024-06-24,PublicSafety,Aurangabad,Ward_2,Police_Traffic_Accident,28,24,33.78,Critical,0,6,0,1.2,0.4
2023-10-03,PublicSafety,Solapur,Ward_2,Police_Traffic_Accident,27,20,43.0,High,1,10,0,1.0,0.35
2025-09-09,PublicSafety,Pune,Ward_3,Fire_Emergency,18,12,13.09,Low,1,9,0,2.0,0.65
2025-08-02,PublicSafety,Aurangabad,Ward_2,Fire_Emergency,24,20,3.82,High,5,8,1,1.2,0.4
2024-04-12,PublicSafety,Nashik,Ward_5,Fire_Emergency,7,6,7.9,High,4,4,0,1.3,0.45
2025-01-10,PublicSafety,Thane,Ward_12,Emergency_Helpline_Call,308,237,6.78,High,4,1,0,2.2,0.75
2025-06-08,PublicSafety,Nashik,Ward_6,Emergency_Helpline_Call,179,175,2.81,Medium,6,6,1,1.3,0.45
2025-09-17,PublicSafety,Pune,Ward_11,Police_Traffic_Accident,66,52,36.56,High,2,9,0,2.0,0.65
